"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","arima--local--R1_ets--local--R1",22,2014-01-01,2796.42611496494,2460.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2129.75913389142,3463.09309603846,1931.16464208261,3661.68758784727,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",22,2014-02-01,2801.88205824573,2730.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2135.21507717221,3468.54903931926,1936.6205853634,3667.14353112806,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",22,2014-03-01,2778.29071643064,2130.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2111.62373535711,3444.95769750416,1913.02924354831,3643.55218931297,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2013-09-01,2794.68438924256,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2128.01740816904,3461.35137031608,1929.42291636023,3659.94586212489,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2013-10-01,2832.97152326714,2740.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2166.30454219362,3499.63850434066,1967.71005038481,3698.23299614947,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2013-11-01,2891.36739251516,2390.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2224.70041144163,3558.03437358868,2026.10591963283,3756.62886539749,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2013-12-01,2724.5403645214,2230.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2057.87338344788,3391.20734559492,1859.27889163907,3589.80183740373,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2014-01-01,2871.81737118306,2460.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2205.15039010954,3538.48435225658,2006.55589830073,3737.07884406539,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",23,2014-02-01,2879.64924701541,2730.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2212.98226594189,3546.31622808893,2014.38777413308,3744.91071989774,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2013-08-01,2881.81360933107,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2215.14662825755,3548.4805904046,2016.55213644874,3747.07508221341,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2013-09-01,2815.56130688375,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2148.89432581023,3482.22828795728,1950.29983400142,3680.82277976608,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2013-10-01,2843.83802316801,2740.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2177.17104209449,3510.50500424153,1978.57655028568,3709.09949605034,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2013-11-01,2901.82350153055,2390.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2235.15652045703,3568.49048260407,2036.56202864822,3767.08497441288,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2013-12-01,2726.5623638528,2230.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2059.89538277928,3393.22934492632,1861.30089097047,3591.82383673513,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",24,2014-01-01,2875.94274019609,2460.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2209.27575912257,3542.60972126962,2010.68126731376,3741.20421307842,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-07-01,2954.16052337113,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",1,2287.4935422976,3620.82750444465,2088.8990504888,3819.42199625346,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-08-01,2822.81773893523,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2156.15075786171,3489.48472000875,1957.5562660529,3688.07921181756,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-09-01,2769.25848827419,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2102.59150720067,3435.92546934772,1903.99701539186,3634.51996115652,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-10-01,2804.13625955258,2740.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2137.46927847905,3470.8032406261,1938.87478667025,3669.39773243491,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-11-01,2864.74564310761,2390.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2198.07866203408,3531.41262418113,1999.48417022528,3730.00711598994,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",25,2013-12-01,2680.8938955901,2230.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2014.22691451658,3347.56087666363,1815.63242270777,3546.15536847243,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-06-01,3088.60939418487,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2421.94241311135,3755.2763752584,2223.34792130254,3953.8708670672,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-07-01,3000.02413359819,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",2,2333.35715252466,3666.69111467171,2134.76266071585,3865.28560648052,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-08-01,2871.68021893853,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2205.01323786501,3538.34720001205,2006.4187460562,3736.94169182086,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-09-01,2819.06053546765,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2152.39355439413,3485.72751654118,1953.79906258532,3684.32200834999,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-10-01,2847.4620148168,2740.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2180.79503374327,3514.12899589032,1982.20054193447,3712.72348769913,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",26,2013-11-01,2913.29474837596,2390.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2246.62776730244,3579.96172944949,2048.03327549363,3778.55622125829,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-05-01,2802.68854005605,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2136.02155898253,3469.35552112958,1937.42706717372,3667.95001293839,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-06-01,3070.93843543962,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2404.2714543661,3737.60541651314,2205.67696255729,3936.19990832195,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-07-01,2980.54427838928,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",3,2313.87729731576,3647.2112594628,2115.28280550695,3845.80575127161,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-08-01,2853.81657529385,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2187.14959422033,3520.48355636737,1988.55510241152,3719.07804817618,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-09-01,2796.37586306937,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2129.70888199584,3463.04284414289,1931.11439018704,3661.6373359517,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",27,2013-10-01,2830.10732215611,2740.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2163.44034108258,3496.77430322963,1964.84584927378,3695.36879503844,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-04-01,2636.66796330131,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",1,1970.00098222778,3303.33494437483,1771.40649041897,3501.92943618364,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-05-01,2734.81210823558,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2068.14512716206,3401.47908930911,1869.55063535325,3600.07358111791,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-06-01,3011.19559752816,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2344.52861645463,3677.86257860168,2145.93412464583,3876.45707041049,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-07-01,2920.99858499412,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",4,2254.3316039206,3587.66556606765,2055.73711211179,3786.26005787645,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-08-01,2794.90121194475,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2128.23423087122,3461.56819301827,1929.63973906242,3660.16268482708,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",28,2013-09-01,2742.2624490853,2580.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2075.59546801178,3408.92943015883,1877.00097620297,3607.52392196764,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-03-01,2852.05576925015,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2185.38878817662,3518.72275032367,1986.79429636782,3717.31724213248,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-04-01,2661.98154886895,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",2,1995.31456779543,3328.64852994247,1796.72007598662,3527.24302175128,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-05-01,2752.88099744692,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2086.2140163734,3419.54797852045,1887.61952456459,3618.14247032926,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-06-01,3029.41081657316,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2362.74383549964,3696.07779764669,2164.14934369083,3894.6722894555,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-07-01,2943.55199341523,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",5,2276.8850123417,3610.21897448875,2078.2905205329,3808.81346629756,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",29,2013-08-01,2811.16007661535,2840.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2144.49309554183,3477.82705768887,1945.89860373302,3676.42154949768,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-02-01,2768.98907128419,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2102.32209021066,3435.65605235771,1903.72759840186,3634.25054416652,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-03-01,2790.57483098808,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2123.90784991456,3457.24181206161,1925.31335810575,3655.83630387041,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-04-01,2616.28561485498,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",3,1949.61863378146,3282.95259592851,1751.02414197265,3481.54708773731,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-05-01,2706.36177599946,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2039.69479492594,3373.02875707298,1841.10030311713,3571.62324888179,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-06-01,2980.73960292886,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2314.07262185534,3647.40658400238,2115.47813004653,3846.00107581119,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",30,2013-07-01,2896.45326569069,3090.00000000003,"Yes","M2","NA","local","simple_average","NA",6,2229.78628461717,3563.12024676421,2031.19179280836,3761.71473857302,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-01-01,2872.39101277305,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2205.72403169952,3539.05799384657,2007.12953989072,3737.65248565538,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-02-01,2864.06910196822,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2197.40212089469,3530.73608304174,1998.80762908589,3729.33057485055,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-03-01,2881.34472885775,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",3,2214.67774778423,3548.01170993127,2016.08325597542,3746.60620174008,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-04-01,2691.79334166889,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2025.12636059536,3358.46032274241,1826.53186878656,3557.05481455122,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-05-01,2783.0022518418,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2116.33527076828,3449.66923291532,1917.74077895947,3648.26372472413,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",31,2013-06-01,3066.94128166655,2960.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2400.27430059303,3733.60826274007,2201.67980878422,3932.20275454888,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2012-12-01,2788.93752140712,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2122.2705403336,3455.60450248064,1923.67604852479,3654.19899428945,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2013-01-01,2927.74152724135,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2261.07454616782,3594.40850831487,2062.48005435901,3793.00300012368,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2013-02-01,2905.81627402361,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",3,2239.14929295009,3572.48325509714,2040.55480114128,3771.07774690594,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2013-03-01,2917.32743079489,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",4,2250.66044972136,3583.99441186841,2052.06595791255,3782.58890367722,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2013-04-01,2732.57186956531,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2065.90488849179,3399.23885063884,1867.31039668298,3597.83334244765,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",32,2013-05-01,2825.09186492729,2850.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2158.42488385377,3491.75884600081,1959.83039204496,3690.35333780962,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2012-11-01,2903.30582506974,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2236.63884399622,3569.97280614327,2038.04435218741,3768.56729795208,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2012-12-01,2740.8451743417,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2074.17819326818,3407.51215541522,1875.58370145937,3606.10664722403,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2013-01-01,2891.84072738666,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2225.17374631314,3558.50770846018,2026.57925450433,3757.10220026899,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2013-02-01,2867.88406566612,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",4,2201.2170845926,3534.55104673964,2002.62259278379,3733.14553854845,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2013-03-01,2872.49277187681,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",5,2205.82579080329,3539.15975295033,2007.23129899448,3737.75424475914,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",33,2013-04-01,2697.22599979756,2800.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2030.55901872403,3363.89298087108,1831.96452691523,3562.48747267989,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2012-10-01,2841.74874880263,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2175.08176772911,3508.41572987615,1976.4872759203,3707.01022168496,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2012-11-01,2879.87521106492,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2213.2082299914,3546.54219213844,2014.61373818259,3745.13668394725,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2012-12-01,2722.33138976872,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2055.6644086952,3388.99837084225,1857.06991688639,3587.59286265105,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2013-01-01,2873.11707332257,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2206.45009224905,3539.78405439609,2007.85560044024,3738.3785462049,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2013-02-01,2852.365366636,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",5,2185.69838556248,3519.03234770952,1987.10389375367,3717.62683951833,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",34,2013-03-01,2860.37227992532,2810.00000000002,"Yes","M2","NA","local","simple_average","NA",6,2193.7052988518,3527.03926099885,1995.11080704299,3725.63375280765,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2012-09-01,2785.83841084322,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2119.1714297697,3452.50539191675,1920.57693796089,3651.09988372555,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2012-10-01,2843.05160061218,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2176.38461953866,3509.7185816857,1977.79012772985,3708.31307349451,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2012-11-01,2890.72194846752,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",3,2224.054967394,3557.38892954104,2025.46047558519,3755.98342134985,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2012-12-01,2732.79203538166,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2066.12505430814,3399.45901645518,1867.53056249933,3598.05350826399,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2013-01-01,2878.57527344169,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2211.90829236816,3545.24225451521,2013.31380055936,3743.83674632402,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",35,2013-02-01,2861.22978587174,2910.00000000002,"Yes","M2","NA","local","simple_average","NA",6,2194.56280479822,3527.89676694526,1995.96831298941,3726.49125875407,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2012-08-01,2893.98316238582,2900.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2227.3161813123,3560.65014345935,2028.72168950349,3759.24463526815,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2012-09-01,2793.34836857214,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",2,2126.68138749862,3460.01534964566,1928.08689568981,3658.60984145447,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2012-10-01,2837.75470675788,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2171.08772568436,3504.4216878314,1972.49323387555,3703.01617964021,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2012-11-01,2885.51687305877,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",4,2218.84989198525,3552.1838541323,2020.25540017644,3750.7783459411,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2012-12-01,2726.56265437275,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2059.89567329923,3393.22963544628,1861.30118149042,3591.82412725508,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",36,2013-01-01,2868.42759733567,2650.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2201.76061626215,3535.09457840919,2003.16612445334,3733.689070218,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-07-01,3082.16644691131,2940.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2415.49946583779,3748.83342798483,2216.90497402898,3947.42791979364,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-08-01,2959.70074859166,2900.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2293.03376751814,3626.36772966519,2094.43927570933,3824.96222147399,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-09-01,2835.63185678594,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",3,2168.96487571241,3502.29883785946,1970.37038390361,3700.89332966827,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-10-01,2879.70644102217,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2213.03945994865,3546.3734220957,2014.44496813984,3744.9679139045,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-11-01,2940.27592193823,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",5,2273.60894086471,3606.94290301175,2075.0144490559,3805.53739482056,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",37,2012-12-01,2762.79193591363,2660.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2096.12495484011,3429.45891698715,1897.5304630313,3628.05340879596,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-06-01,3232.94995890025,3100.00000000004,"Yes","M2","NA","local","simple_average","NA",1,2566.28297782673,3899.61693997377,2367.68848601792,4098.21143178258,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-07-01,3136.13223570441,2940.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2469.46525463088,3802.79921677793,2270.87076282207,4001.39370858674,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-08-01,2999.64300088485,2900.00000000002,"Yes","M2","NA","local","simple_average","NA",3,2332.97601981133,3666.30998195837,2134.38152800252,3864.90447376718,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-09-01,2888.62191786039,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",4,2221.95493678686,3555.28889893391,2023.36044497806,3753.88339074272,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-10-01,2931.50250160386,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2264.83552053034,3598.16948267739,2066.24102872153,3796.76397448619,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",38,2012-11-01,2983.19544047266,3010.00000000002,"Yes","M2","NA","local","simple_average","NA",6,2316.52845939914,3649.86242154619,2117.93396759033,3848.45691335499,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-05-01,2688.69501740477,3040.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2022.02803633125,3355.36199847829,1823.43354452244,3553.9564902871,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-06-01,3080.28941140423,3100.00000000004,"Yes","M2","NA","local","simple_average","NA",2,2413.62243033071,3746.95639247775,2215.0279385219,3945.55088428656,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-07-01,3012.36153892081,2940.00000000002,"Yes","M2","NA","local","simple_average","NA",3,2345.69455784728,3679.02851999433,2147.10006603848,3877.62301180314,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-08-01,2877.44086804259,2900.00000000002,"Yes","M2","NA","local","simple_average","NA",4,2210.77388696907,3544.10784911612,2012.17939516026,3742.70234092493,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-09-01,2763.21780127625,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",5,2096.55082020272,3429.88478234977,1897.95632839392,3628.47927415858,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",39,2012-10-01,2808.88280968791,2890.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2142.21582861439,3475.54979076143,1943.62133680558,3674.14428257024,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-04-01,2699.82223001177,2610.00000000001,"Yes","M2","NA","local","simple_average","NA",1,2033.15524893825,3366.4892110853,1834.56075712944,3565.08370289411,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-05-01,2735.22745270864,3040.00000000002,"Yes","M2","NA","local","simple_average","NA",2,2068.56047163512,3401.89443378216,1869.96597982631,3600.48892559097,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-06-01,3115.05244643371,3100.00000000004,"Yes","M2","NA","local","simple_average","NA",3,2448.38546536019,3781.71942750724,2249.79097355138,3980.31391931605,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-07-01,3055.41456426888,2940.00000000002,"Yes","M2","NA","local","simple_average","NA",4,2388.74758319536,3722.0815453424,2190.15309138655,3920.67603715121,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-08-01,2914.11803225751,2900.00000000002,"Yes","M2","NA","local","simple_average","NA",5,2247.45105118399,3580.78501333104,2048.85655937518,3779.37950513984,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",40,2012-09-01,2803.19411962888,2780.00000000001,"Yes","M2","NA","local","simple_average","NA",6,2136.52713855536,3469.8611007024,1937.93264674655,3668.45559251121,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",41,2012-03-01,2770.8573918782,3050.00000000002,"Yes","M2","NA","local","simple_average","NA",1,2104.19041080468,3437.52437295172,1905.59591899587,3636.11886476053,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",41,2012-04-01,2597.60507747204,2610.00000000001,"Yes","M2","NA","local","simple_average","NA",2,1930.93809639852,3264.27205854556,1732.34360458971,3462.86655035437,"Conformal","Conformal",0.935185185185185,1
"M2","arima--local--R1_ets--local--R1",41,2012-05-01,2638.87785081026,3040.00000000002,"Yes","M2","NA","local","simple_average","NA",3,1972.21086973674,3305.54483188378,1773.61637792793,3504.13932369259,"Conformal","Conformal",0.935185185185185,1
